aid1,aid2,PublicationId,Year
76,852,2041641604,2006
87,188,2611567586,2006
581,852,2041641604,2006
351,852,2041641604,2006
76,581,2041641604,2006
351,606,2041641604,2006
351,581,2041641604,2006
90,630,2018148378,2006
209,606,2041641604,2006
209,581,2041641604,2006
324,345,2082591812,2007
42,445,2082591812,2007
345,445,2082591812,2007
363,485,12259815,2007
15,345,2138917348,2007
54,83,12259815,2007
42,225,2138917348,2007
42,345,2138917348,2007
116,212,2617167596,2007
42,324,2138917348,2007
225,324,2138917348,2007
225,345,2138917348,2007
202,365,2144608052,2007
242,725,2059694956,2007
324,345,2138917348,2007
15,324,2138917348,2007
116,574,2060470254,2007
54,485,12259815,2007
116,424,2617167596,2007
167,510,2130017810,2007
202,422,2144608052,2007
113,802,2133592504,2007
42,345,2082591812,2007
42,324,2082591812,2007
83,363,12259815,2007
83,251,12259815,2007
54,482,12259815,2007
54,363,12259815,2007
54,251,12259815,2007
365,481,2144608052,2007
292,399,2079038530,2007
82,399,2079038530,2007
82,292,2079038530,2007
275,527,2488023218,2007
295,821,2062168689,2007
202,481,2144608052,2007
424,617,2617167596,2007
755,829,2613774713,2007
84,275,2488023218,2007
84,527,2488023218,2007
82,292,2095075487,2007
82,399,2095075487,2007
82,703,2095075487,2007
83,482,12259815,2007
212,549,2617167596,2007
212,617,2617167596,2007
223,275,2134267121,2007
424,549,2617167596,2007
15,225,2138917348,2007
113,448,2025918804,2007
223,527,2134267121,2007
275,527,2134267121,2007
357,724,2130502436,2007
82,796,2095075487,2007
292,399,2095075487,2007
292,703,2095075487,2007
116,549,2617167596,2007
354,829,2613774713,2007
354,755,2613774713,2007
324,445,2082591812,2007
422,481,2144608052,2007
212,424,2617167596,2007
116,617,2617167596,2007
549,617,2617167596,2007
365,422,2144608052,2007
424,549,2610887783,2007
116,549,2610887783,2007
399,796,2095075487,2007
346,955,1651457188,2007
116,424,2610887783,2007
15,42,2138917348,2007
399,703,2095075487,2007
292,796,2095075487,2007
703,796,2095075487,2007
51,78,2130017810,2007
51,962,2130017810,2007
353,453,628475466,2007
510,962,2130017810,2007
305,962,2130017810,2007
188,289,2623248709,2007
188,585,2623248709,2007
305,510,2130017810,2007
257,424,2603646149,2007
167,962,2130017810,2007
167,305,2130017810,2007
549,617,2603646149,2007
424,617,2603646149,2007
424,549,2603646149,2007
257,617,2603646149,2007
257,549,2603646149,2007
78,962,2130017810,2007
251,485,12259815,2007
229,357,2130502436,2007
212,617,2603646149,2007
78,510,2130017810,2007
543,609,1967871120,2007
219,543,1967871120,2007
219,609,1967871120,2007
219,1019,1967871120,2007
470,543,1967871120,2007
470,609,1967871120,2007
470,1019,1967871120,2007
90,1019,1967871120,2007
543,1019,1967871120,2007
609,1019,1967871120,2007
344,979,1973491230,2007
90,609,1967871120,2007
90,543,1967871120,2007
90,470,1967871120,2007
90,219,1967871120,2007
219,470,1967871120,2007
363,482,12259815,2007
78,167,2130017810,2007
289,585,2623248709,2007
120,965,2109120743,2007
51,167,2130017810,2007
116,524,1979124584,2007
212,257,2603646149,2007
116,617,2603646149,2007
116,549,2603646149,2007
78,305,2130017810,2007
229,724,2130502436,2007
82,505,2123168773,2007
51,305,2130017810,2007
116,257,2603646149,2007
116,212,2603646149,2007
212,424,2603646149,2007
102,300,291766218,2007
102,405,291766218,2007
300,405,291766218,2007
51,510,2130017810,2007
116,424,2603646149,2007
212,549,2603646149,2007
482,485,12259815,2007
399,436,1992696989,2007
182,965,2109120743,2007
120,182,2109120743,2007
29,965,2109120743,2007
29,120,2109120743,2007
918,920,2911537593,2007
918,924,2911537593,2007
920,924,2911537593,2007
83,485,12259815,2007
29,182,2109120743,2007
251,482,12259815,2007
82,292,1992696989,2007
82,399,1992696989,2007
82,436,1992696989,2007
292,399,1992696989,2007
251,363,12259815,2007
292,436,1992696989,2007
131,725,2005121262,2008
242,725,2005121262,2008
312,725,2005121262,2008
95,199,2079846758,2008
294,1025,2161749311,2008
399,739,2078483132,2008
294,356,2161749311,2008
292,739,2078483132,2008
292,399,2078483132,2008
131,242,2005121262,2008
117,739,2078483132,2008
294,686,2161749311,2008
311,475,2154642700,2008
113,550,2758487339,2008
1033,1036,1966137604,2008
23,584,6005923,2008
449,584,6005923,2008
735,759,961967439,2008
21,827,2612082277,2008
550,802,2758487339,2008
113,802,2758487339,2008
766,827,2612082277,2008
21,766,2612082277,2008
666,1036,1966137604,2008
188,585,2731525691,2008
666,1033,1966137604,2008
117,399,2078483132,2008
23,449,6005923,2008
117,292,2078483132,2008
82,117,2039839186,2008
288,475,2154642700,2008
117,399,2039839186,2008
82,292,2039839186,2008
82,399,2039839186,2008
82,703,2039839186,2008
82,739,2078483132,2008
76,440,2169616320,2008
76,351,2169616320,2008
399,703,2039839186,2008
292,703,2039839186,2008
686,1025,2161749311,2008
356,1025,2161749311,2008
292,399,2039839186,2008
356,686,2161749311,2008
351,440,2169616320,2008
117,703,2039839186,2008
117,292,2039839186,2008
288,311,2154642700,2008
82,399,2078483132,2008
57,311,2154642700,2008
57,288,2154642700,2008
82,292,2078483132,2008
57,475,2154642700,2008
202,726,2074155770,2008
102,300,2496731255,2008
214,569,2064606555,2008
131,312,2005121262,2008
242,312,2005121262,2008
82,117,2078483132,2008
249,684,2020729859,2009
27,412,2102614574,2009
334,819,2023059180,2009
76,300,2127211885,2009
116,249,2020729859,2009
36,666,2063380934,2009
6,770,2617217192,2009
183,202,2014651090,2009
33,556,2237842677,2009
320,770,2617217192,2009
56,432,2028169417,2009
245,555,2551204900,2009
33,352,2237842677,2009
27,369,2102614574,2009
352,556,2237842677,2009
369,412,2102614574,2009
307,866,2186039996,2009
119,418,2039710316,2009
119,525,2039710316,2009
207,344,1593193367,2009
207,767,1593193367,2009
333,401,1989314239,2009
701,835,66821092,2009
418,525,2039710316,2009
699,701,66821092,2009
333,666,2063380934,2009
55,395,2113210612,2009
55,317,2113210612,2009
116,684,2020729859,2009
344,767,1593193367,2009
699,835,66821092,2009
245,555,2390258118,2009
168,344,1593193367,2009
36,333,2063380934,2009
317,395,2113210612,2009
168,207,1593193367,2009
168,767,1593193367,2009
6,320,2617217192,2009
773,981,3022304875,2010
773,996,3022304875,2010
773,1041,3022304875,2010
27,412,2113680867,2010
220,773,3022304875,2010
3,536,3022304875,2010
586,719,2491486925,2010
3,293,3022304875,2010
536,1041,3022304875,2010
3,773,3022304875,2010
3,981,3022304875,2010
3,996,3022304875,2010
3,192,3022304875,2010
536,996,3022304875,2010
293,996,3022304875,2010
536,773,3022304875,2010
293,1041,3022304875,2010
293,981,3022304875,2010
293,773,3022304875,2010
586,593,2491486925,2010
293,536,3022304875,2010
3,1041,3022304875,2010
220,996,3022304875,2010
421,780,2126364451,2010
220,981,3022304875,2010
387,459,2117263543,2010
143,459,2117263543,2010
143,387,2117263543,2010
536,981,3022304875,2010
179,192,3022304875,2010
179,1041,3022304875,2010
179,293,3022304875,2010
332,634,2295364771,2010
508,698,2164695065,2010
501,698,2164695065,2010
501,508,2164695065,2010
246,698,2164695065,2010
246,508,2164695065,2010
246,501,2164695065,2010
243,698,2164695065,2010
243,508,2164695065,2010
243,501,2164695065,2010
243,246,2164695065,2010
319,1034,2295364771,2010
996,1041,3022304875,2010
981,1041,3022304875,2010
179,220,3022304875,2010
981,996,3022304875,2010
192,1041,3022304875,2010
192,996,3022304875,2010
192,981,3022304875,2010
192,773,3022304875,2010
192,536,3022304875,2010
192,293,3022304875,2010
192,220,3022304875,2010
59,459,2117263543,2010
179,996,3022304875,2010
586,600,2491486925,2010
220,536,3022304875,2010
586,601,2491486925,2010
179,773,3022304875,2010
179,536,3022304875,2010
220,293,3022304875,2010
59,387,2117263543,2010
269,530,2033620624,2010
412,966,2113680867,2010
58,877,2045156660,2010
828,876,2045156660,2010
828,877,2045156660,2010
694,759,1802066388,2010
876,877,2045156660,2010
149,211,2580916631,2010
23,449,2000713095,2010
260,809,2033620624,2010
255,292,2550196179,2010
116,257,2027305600,2010
12,151,2033620624,2010
116,549,2027305600,2010
116,617,2027305600,2010
116,653,2027305600,2010
257,549,2027305600,2010
5,319,1990999662,2010
5,332,1990999662,2010
5,634,1990999662,2010
319,332,1990999662,2010
116,424,2027305600,2010
617,653,2027305600,2010
257,653,2027305600,2010
424,549,2027305600,2010
549,653,2027305600,2010
424,617,2027305600,2010
424,653,2027305600,2010
549,617,2027305600,2010
257,617,2027305600,2010
319,634,2295364771,2010
58,876,2045156660,2010
59,143,2117263543,2010
149,864,2580916631,2010
544,759,1802066388,2010
27,966,2113680867,2010
220,1041,3022304875,2010
150,292,2550196179,2010
262,785,2495200487,2010
257,424,2027305600,2010
269,809,2033620624,2010
269,273,2033620624,2010
260,530,2033620624,2010
260,273,2033620624,2010
260,269,2033620624,2010
151,809,2033620624,2010
151,530,2033620624,2010
151,273,2033620624,2010
151,269,2033620624,2010
151,260,2033620624,2010
12,809,2033620624,2010
12,530,2033620624,2010
12,273,2033620624,2010
12,269,2033620624,2010
273,530,2033620624,2010
30,359,2056796790,2010
273,809,2033620624,2010
530,809,2033620624,2010
76,575,1977607547,2010
211,864,2580916631,2010
467,544,1802066388,2010
467,694,1802066388,2010
467,759,1802066388,2010
544,694,1802066388,2010
12,260,2033620624,2010
116,212,2134409731,2010
58,828,2045156660,2010
5,1034,2295364771,2010
319,634,1990999662,2010
16,804,2495200487,2010
588,795,2495200487,2010
588,804,2495200487,2010
611,785,2495200487,2010
611,795,2495200487,2010
611,804,2495200487,2010
785,795,2495200487,2010
785,804,2495200487,2010
795,804,2495200487,2010
14,423,2612274471,2010
93,384,2504521303,2010
93,460,2504521303,2010
588,785,2495200487,2010
93,723,2504521303,2010
384,723,2504521303,2010
460,723,2504521303,2010
14,136,2529583907,2010
82,117,2550196179,2010
82,150,2550196179,2010
82,255,2550196179,2010
82,292,2550196179,2010
117,150,2550196179,2010
117,255,2550196179,2010
117,292,2550196179,2010
150,255,2550196179,2010
384,460,2504521303,2010
14,452,2612274471,2010
14,732,2612274471,2010
593,600,2491486925,2010
423,452,2612274471,2010
221,1007,1141684264,2010
319,332,2295364771,2010
307,714,2621274521,2010
221,327,1141684264,2010
601,719,2491486925,2010
134,631,2617153450,2010
16,262,2495200487,2010
221,372,1141684264,2010
16,276,2495200487,2010
16,588,2495200487,2010
983,986,2996524459,2010
16,611,2495200487,2010
16,785,2495200487,2010
3,179,3022304875,2010
134,158,2615773570,2010
221,476,1141684264,2010
600,719,2491486925,2010
327,372,1141684264,2010
307,866,2621274521,2010
714,866,2621274521,2010
71,745,1496976698,2010
14,452,2734432476,2010
14,732,2734432476,2010
452,732,2734432476,2010
730,846,2742785560,2010
476,1007,1141684264,2010
372,1007,1141684264,2010
372,476,1141684264,2010
593,601,2491486925,2010
593,719,2491486925,2010
327,1007,1141684264,2010
327,476,1141684264,2010
262,276,2495200487,2010
600,601,2491486925,2010
262,611,2495200487,2010
332,1034,2295364771,2010
634,1034,2295364771,2010
33,352,2466023948,2010
33,513,2466023948,2010
352,513,2466023948,2010
314,664,2468679082,2010
615,746,2472940054,2010
549,617,2134409731,2010
424,617,2134409731,2010
424,549,2134409731,2010
212,617,2134409731,2010
212,549,2134409731,2010
212,424,2134409731,2010
116,549,2134409731,2010
116,424,2134409731,2010
154,246,2164695065,2010
154,501,2164695065,2010
154,508,2164695065,2010
154,698,2164695065,2010
235,348,8112120,2010
235,422,8112120,2010
235,481,8112120,2010
348,422,8112120,2010
348,481,8112120,2010
422,481,8112120,2010
5,319,2295364771,2010
5,332,2295364771,2010
5,634,2295364771,2010
262,588,2495200487,2010
119,154,2164695065,2010
119,243,2164695065,2010
116,617,2134409731,2010
276,588,2495200487,2010
332,634,1990999662,2010
119,246,2164695065,2010
262,795,2495200487,2010
262,804,2495200487,2010
389,431,2613267033,2010
352,431,2613267033,2010
352,389,2613267033,2010
308,389,2613267033,2010
