aid1,aid2,PublicationId,Year
102,841,2463919866,2013
838,840,2463919866,2013
838,841,2463919866,2013
840,841,2463919866,2013
17,106,2017595810,2013
411,559,2017595810,2013
12,516,2143803812,2013
84,683,2083562840,2013
686,976,2561697052,2013
686,990,2561697052,2013
263,448,2058033610,2013
263,933,2058033610,2013
448,933,2058033610,2013
976,990,2561697052,2013
455,487,2612421865,2013
198,493,2088128810,2013
13,19,2612421865,2013
13,224,2612421865,2013
13,455,2612421865,2013
13,487,2612421865,2013
19,224,2612421865,2013
19,455,2612421865,2013
19,487,2612421865,2013
224,455,2612421865,2013
224,487,2612421865,2013
455,767,2614624087,2013
685,990,2561697052,2013
685,976,2561697052,2013
685,686,2561697052,2013
84,695,2083562840,2013
38,109,2021013828,2013
38,344,2021013828,2013
38,749,2021013828,2013
260,646,64572808,2013
577,770,2474496352,2013
645,770,2474496352,2013
577,645,2474496352,2013
538,730,2081386529,2013
109,344,2021013828,2013
344,749,2021013828,2013
350,493,2025951333,2013
350,537,2025951333,2013
493,537,2025951333,2013
683,695,2083562840,2013
682,976,2561697052,2013
251,530,2610612395,2013
682,990,2561697052,2013
109,749,2021013828,2013
487,767,2614624087,2013
722,952,2617106281,2013
1,411,2017595810,2013
0,129,1993662889,2013
0,214,1993662889,2013
0,408,1993662889,2013
0,498,1993662889,2013
9,129,1993662889,2013
9,214,1993662889,2013
9,408,1993662889,2013
0,9,1993662889,2013
9,498,1993662889,2013
129,408,1993662889,2013
36,484,1523814020,2013
36,944,1523814020,2013
484,944,1523814020,2013
129,498,1993662889,2013
214,408,1993662889,2013
214,498,1993662889,2013
1,559,2017595810,2013
454,809,2624809311,2013
809,976,2624809311,2013
454,976,2624809311,2013
144,170,1489386544,2013
144,477,1489386544,2013
35,477,2201123404,2013
35,923,2201123404,2013
477,923,2201123404,2013
144,666,1489386544,2013
144,758,1489386544,2013
170,477,1489386544,2013
170,666,1489386544,2013
170,758,1489386544,2013
477,666,1489386544,2013
477,758,1489386544,2013
666,758,1489386544,2013
612,756,1977931799,2013
484,756,1977931799,2013
484,612,1977931799,2013
126,592,1966913144,2013
408,498,1993662889,2013
32,379,2000350026,2013
129,214,1993662889,2013
503,952,2617106281,2013
32,594,2000350026,2013
1,106,2017595810,2013
1,17,2017595810,2013
552,952,2617106281,2013
552,895,2617106281,2013
552,722,2617106281,2013
144,758,2012261924,2013
720,722,2617106281,2013
552,720,2617106281,2013
503,722,2617106281,2013
503,720,2617106281,2013
262,531,2006332810,2013
332,538,2081386529,2013
503,552,2617106281,2013
239,538,2081386529,2013
239,730,2081386529,2013
503,895,2617106281,2013
720,895,2617106281,2013
379,594,2000350026,2013
722,895,2617106281,2013
1,404,2017595810,2013
1,220,2017595810,2013
681,682,2561697052,2013
681,685,2561697052,2013
720,952,2617106281,2013
681,976,2561697052,2013
237,292,127180787,2013
681,686,2561697052,2013
682,685,2561697052,2013
682,686,2561697052,2013
239,332,2081386529,2013
895,952,2617106281,2013
681,990,2561697052,2013
301,434,2073040867,2014
301,436,2073040867,2014
520,582,46228059,2014
520,595,46228059,2014
501,813,2073266098,2014
520,583,46228059,2014
426,658,2073266098,2014
434,436,2073040867,2014
426,813,2073266098,2014
393,813,2073266098,2014
502,813,2073266098,2014
520,776,46228059,2014
393,658,2073266098,2014
620,813,2073266098,2014
393,859,2073266098,2014
426,501,2073266098,2014
393,506,2073266098,2014
393,502,2073266098,2014
393,501,2073266098,2014
393,426,2073266098,2014
255,436,2073040867,2014
426,502,2073266098,2014
426,506,2073266098,2014
426,620,2073266098,2014
582,776,46228059,2014
582,595,46228059,2014
582,583,46228059,2014
284,432,289024250,2014
393,620,2073266098,2014
813,859,2073266098,2014
658,813,2073266098,2014
506,813,2073266098,2014
255,434,2073040867,2014
136,436,2083978779,2014
168,436,2073040867,2014
172,801,203750981,2014
172,455,203750981,2014
172,257,203750981,2014
172,219,203750981,2014
172,189,203750981,2014
13,801,203750981,2014
13,455,203750981,2014
13,257,203750981,2014
13,219,203750981,2014
13,189,203750981,2014
13,172,203750981,2014
84,299,139819880,2014
83,322,82961883,2014
322,598,82961883,2014
83,598,82961883,2014
189,219,203750981,2014
179,322,82961883,2014
189,257,203750981,2014
189,801,203750981,2014
126,260,2603037059,2014
549,768,2603037059,2014
126,549,2603037059,2014
126,768,2603037059,2014
257,801,203750981,2014
257,455,203750981,2014
219,801,203750981,2014
142,290,1991013789,2014
142,308,1991013789,2014
142,461,1991013789,2014
290,308,1991013789,2014
290,461,1991013789,2014
308,461,1991013789,2014
219,455,203750981,2014
219,257,203750981,2014
189,455,203750981,2014
83,179,82961883,2014
179,598,82961883,2014
493,677,2002326377,2014
157,317,2070629046,2014
144,565,2071943011,2014
144,758,2071943011,2014
144,678,2071943011,2014
565,758,2071943011,2014
565,678,2071943011,2014
678,758,2071943011,2014
78,168,2073040867,2014
78,255,2073040867,2014
78,301,2073040867,2014
78,434,2073040867,2014
78,436,2073040867,2014
168,255,2073040867,2014
168,301,2073040867,2014
168,434,2073040867,2014
155,317,2070629046,2014
155,157,2070629046,2014
50,317,2070629046,2014
50,157,2070629046,2014
611,671,2520474058,2014
225,730,2604258962,2014
225,829,2604258962,2014
730,829,2604258962,2014
455,801,203750981,2014
183,755,1943145621,2014
595,776,46228059,2014
255,301,2073040867,2014
583,776,46228059,2014
192,731,2034122708,2014
102,284,289024250,2014
102,432,289024250,2014
36,484,2060194233,2014
36,489,2060194233,2014
484,489,2060194233,2014
50,155,2070629046,2014
583,595,46228059,2014
611,643,2520474058,2014
260,549,2603037059,2014
278,611,2520474058,2014
393,426,2616032956,2014
393,502,2616032956,2014
393,620,2616032956,2014
426,502,2616032956,2014
426,620,2616032956,2014
502,620,2616032956,2014
214,547,1548052181,2014
9,547,1548052181,2014
9,214,1548052181,2014
144,565,2619491575,2014
144,477,2619491575,2014
477,565,2619491575,2014
429,798,1526108019,2014
319,798,1526108019,2014
319,429,1526108019,2014
409,656,2314750943,2014
355,656,2314750943,2014
805,814,2420937693,2014
355,409,2314750943,2014
41,194,2460810395,2014
194,420,2460810395,2014
108,649,2485242307,2014
108,185,2485242307,2014
186,240,2481443256,2014
819,981,2478232644,2014
633,981,2478232644,2014
633,819,2478232644,2014
251,981,2478232644,2014
251,819,2478232644,2014
251,633,2478232644,2014
131,981,2478232644,2014
643,671,2520474058,2014
131,633,2478232644,2014
131,251,2478232644,2014
484,776,46228059,2014
466,839,2471555426,2014
97,839,2471555426,2014
97,466,2471555426,2014
41,420,2460810395,2014
274,656,2314750943,2014
274,409,2314750943,2014
274,355,2314750943,2014
405,520,46228059,2014
405,484,46228059,2014
265,450,44792022,2014
265,423,44792022,2014
423,450,44792022,2014
157,317,1494089855,2014
157,271,1494089855,2014
155,317,1494089855,2014
155,271,1494089855,2014
155,157,1494089855,2014
83,322,11620612,2014
322,598,11620612,2014
83,598,11620612,2014
469,940,2187966039,2014
55,940,2187966039,2014
55,469,2187966039,2014
762,872,2792011574,2014
405,582,46228059,2014
405,583,46228059,2014
405,595,46228059,2014
405,776,46228059,2014
503,786,2623259878,2014
503,788,2623259878,2014
503,820,2623259878,2014
503,833,2623259878,2014
786,788,2623259878,2014
786,820,2623259878,2014
786,833,2623259878,2014
788,820,2623259878,2014
185,649,2485242307,2014
788,833,2623259878,2014
484,583,46228059,2014
484,582,46228059,2014
404,411,2164433454,2014
404,559,2164433454,2014
411,559,2164433454,2014
820,833,2623259878,2014
271,317,1494089855,2014
484,520,46228059,2014
484,595,46228059,2014
650,852,2486803970,2014
131,819,2478232644,2014
484,489,2087818213,2014
502,658,2073266098,2014
502,620,2073266098,2014
502,506,2073266098,2014
162,230,2498830422,2014
162,528,2498830422,2014
162,781,2498830422,2014
230,528,2498830422,2014
230,781,2498830422,2014
528,781,2498830422,2014
502,859,2073266098,2014
484,489,2104491204,2014
590,657,2491425224,2014
590,627,2491425224,2014
501,859,2073266098,2014
501,658,2073266098,2014
501,620,2073266098,2014
501,506,2073266098,2014
501,502,2073266098,2014
426,859,2073266098,2014
105,634,2506671469,2014
627,657,2491425224,2014
260,768,2603037059,2014
506,620,2073266098,2014
506,859,2073266098,2014
369,434,2083978779,2014
369,436,2083978779,2014
102,644,2494015507,2014
136,369,2083978779,2014
133,436,2083978779,2014
133,434,2083978779,2014
650,757,2493267635,2014
757,818,2493267635,2014
650,818,2493267635,2014
506,658,2073266098,2014
133,369,2083978779,2014
144,565,2073553954,2014
658,859,2073266098,2014
620,859,2073266098,2014
434,436,2083978779,2014
340,558,2126102346,2014
620,658,2073266098,2014
116,117,2491640100,2014
22,484,2104491204,2014
22,489,2104491204,2014
133,136,2083978779,2014
456,657,2491425224,2014
136,434,2083978779,2014
456,590,2491425224,2014
124,657,2491425224,2014
456,627,2491425224,2014
124,627,2491425224,2014
124,590,2491425224,2014
124,456,2491425224,2014
124,231,2491425224,2014
124,211,2491425224,2014
52,491,2123732030,2014
211,456,2491425224,2014
211,590,2491425224,2014
211,657,2491425224,2014
278,671,2520474058,2014
278,643,2520474058,2014
231,657,2491425224,2014
231,627,2491425224,2014
231,590,2491425224,2014
231,456,2491425224,2014
211,231,2491425224,2014
211,627,2491425224,2014
277,793,2603277994,2015
407,518,1598189373,2015
277,725,2603277994,2015
572,792,2603277994,2015
277,572,2603277994,2015
427,518,1598189373,2015
820,895,1592934328,2015
168,436,2182179159,2015
572,725,2603277994,2015
277,792,2603277994,2015
376,518,1598189373,2015
518,780,1598189373,2015
725,792,2603277994,2015
363,446,1960305390,2015
363,779,1960305390,2015
788,895,1592934328,2015
446,779,1960305390,2015
788,820,1592934328,2015
217,446,1960305390,2015
788,833,1592934328,2015
786,895,1592934328,2015
820,833,1592934328,2015
407,427,1598189373,2015
376,780,1598189373,2015
376,427,1598189373,2015
833,895,1592934328,2015
376,407,1598189373,2015
757,945,2973694877,2015
941,945,2973694877,2015
757,941,2973694877,2015
792,793,2603277994,2015
725,793,2603277994,2015
572,793,2603277994,2015
217,779,1960305390,2015
786,833,1592934328,2015
193,787,1539453954,2015
581,786,1592934328,2015
572,664,2604589322,2015
217,363,1960305390,2015
142,461,1868913336,2015
573,606,1855004143,2015
116,606,1855004143,2015
116,573,1855004143,2015
536,744,1850865318,2015
418,744,1850865318,2015
418,536,1850865318,2015
16,744,1850865318,2015
16,536,1850865318,2015
16,418,1850865318,2015
533,589,1768053975,2015
670,721,1681204869,2015
568,721,1681204869,2015
568,670,1681204869,2015
427,780,1598189373,2015
581,788,1592934328,2015
581,833,1592934328,2015
581,820,1592934328,2015
407,780,1598189373,2015
581,895,1592934328,2015
601,786,1592934328,2015
601,788,1592934328,2015
601,833,1592934328,2015
601,820,1592934328,2015
601,895,1592934328,2015
786,788,1592934328,2015
581,601,1592934328,2015
534,895,1592934328,2015
534,820,1592934328,2015
534,833,1592934328,2015
243,787,1539453954,2015
26,437,1561924125,2015
217,363,1582760063,2015
217,446,1582760063,2015
217,779,1582760063,2015
363,446,1582760063,2015
786,820,1592934328,2015
363,779,1582760063,2015
446,779,1582760063,2015
293,503,1592934328,2015
293,534,1592934328,2015
293,581,1592934328,2015
293,601,1592934328,2015
293,786,1592934328,2015
193,243,1539453954,2015
293,788,1592934328,2015
293,820,1592934328,2015
293,895,1592934328,2015
503,534,1592934328,2015
503,581,1592934328,2015
503,601,1592934328,2015
503,786,1592934328,2015
503,788,1592934328,2015
503,833,1592934328,2015
503,820,1592934328,2015
503,895,1592934328,2015
534,581,1592934328,2015
534,601,1592934328,2015
534,786,1592934328,2015
534,788,1592934328,2015
293,833,1592934328,2015
255,301,2182179159,2015
49,262,2019832249,2015
359,635,2165564781,2015
131,391,2088634259,2015
131,276,2088634259,2015
131,167,2088634259,2015
265,492,2500938939,2015
265,761,2500938939,2015
492,761,2500938939,2015
137,426,2313648816,2015
426,579,2313648816,2015
426,502,2313648816,2015
426,501,2313648816,2015
359,430,2165564781,2015
13,487,2139716420,2015
359,747,2165564781,2015
430,635,2165564781,2015
131,985,2088634259,2015
430,747,2165564781,2015
297,484,2168518512,2015
426,431,2292701398,2015
19,487,2139716420,2015
280,305,2146861327,2015
280,340,2146861327,2015
130,892,2281491157,2015
131,981,2280951074,2015
144,565,2346206994,2015
501,502,2313648816,2015
501,579,2313648816,2015
306,638,2057400552,2015
7,638,2057400552,2015
7,306,2057400552,2015
137,501,2313648816,2015
635,747,2165564781,2015
167,276,2088634259,2015
167,391,2088634259,2015
167,985,2088634259,2015
421,701,2466819814,2015
421,619,2466819814,2015
421,696,2466819814,2015
399,421,2466819814,2015
171,421,2466819814,2015
619,701,2466819814,2015
696,701,2466819814,2015
399,701,2466819814,2015
171,701,2466819814,2015
619,696,2466819814,2015
399,619,2466819814,2015
171,619,2466819814,2015
399,696,2466819814,2015
171,696,2466819814,2015
171,399,2466819814,2015
426,658,2313648816,2015
426,620,2313648816,2015
276,391,2088634259,2015
276,985,2088634259,2015
391,985,2088634259,2015
734,757,2114870377,2015
23,26,2130264783,2015
23,437,2130264783,2015
40,260,2169557639,2015
23,730,2130264783,2015
26,437,2130264783,2015
26,730,2130264783,2015
26,922,2130264783,2015
437,730,2130264783,2015
437,922,2130264783,2015
730,922,2130264783,2015
23,922,2130264783,2015
278,603,2415840148,2015
40,468,2169557639,2015
260,468,2169557639,2015
260,549,2179373374,2015
260,646,2179373374,2015
260,618,2179373374,2015
289,549,2179373374,2015
289,646,2179373374,2015
289,618,2179373374,2015
549,646,2179373374,2015
549,618,2179373374,2015
618,646,2179373374,2015
78,168,2182179159,2015
40,549,2169557639,2015
78,255,2182179159,2015
78,434,2182179159,2015
78,436,2182179159,2015
168,255,2182179159,2015
168,301,2182179159,2015
168,434,2182179159,2015
434,436,2182179159,2015
301,436,2182179159,2015
301,434,2182179159,2015
255,436,2182179159,2015
255,434,2182179159,2015
78,301,2182179159,2015
668,757,2176757006,2015
260,289,2179373374,2015
638,668,2176757006,2015
260,549,2169557639,2015
468,549,2169557639,2015
501,620,2313648816,2015
501,658,2313648816,2015
502,579,2313648816,2015
137,502,2313648816,2015
502,620,2313648816,2015
502,658,2313648816,2015
137,579,2313648816,2015
638,757,2176757006,2015
579,658,2313648816,2015
137,620,2313648816,2015
137,658,2313648816,2015
620,658,2313648816,2015
579,620,2313648816,2015
262,410,2019832249,2015
305,340,2146861327,2015
217,245,2254537410,2015
484,614,1992374654,2015
217,709,2254537410,2015
13,19,2139716420,2015
49,410,2019832249,2015
245,709,2254537410,2015
251,713,2333034697,2016
260,713,2333034697,2016
26,294,2342560366,2016
26,437,2342560366,2016
26,496,2342560366,2016
293,788,2342928948,2016
293,786,2342928948,2016
208,574,1566488843,2016
193,208,1566488843,2016
293,601,2342928948,2016
293,581,2342928948,2016
503,552,2597407697,2016
437,496,2342560366,2016
294,437,2342560366,2016
294,496,2342560366,2016
251,260,2333034697,2016
193,574,1566488843,2016
293,534,2342928948,2016
503,720,2597407697,2016
478,527,2282553687,2016
1,915,2913602493,2016
1,530,2913602493,2016
530,915,2913602493,2016
1,251,2913602493,2016
251,915,2913602493,2016
251,530,2913602493,2016
480,522,2757624868,2016
71,286,2257928929,2016
480,642,2757624868,2016
480,803,2757624868,2016
522,642,2757624868,2016
145,522,2757624868,2016
522,803,2757624868,2016
145,642,2757624868,2016
642,803,2757624868,2016
145,803,2757624868,2016
145,480,2757624868,2016
71,730,2257928929,2016
71,613,2257928929,2016
71,727,2257928929,2016
303,527,2282553687,2016
303,478,2282553687,2016
70,569,2279161477,2016
659,697,2264395416,2016
484,697,2264395416,2016
484,659,2264395416,2016
727,821,2257928929,2016
613,821,2257928929,2016
613,727,2257928929,2016
730,821,2257928929,2016
727,730,2257928929,2016
613,730,2257928929,2016
286,821,2257928929,2016
286,727,2257928929,2016
286,613,2257928929,2016
286,730,2257928929,2016
71,821,2257928929,2016
293,820,2342928948,2016
293,895,2342928948,2016
293,503,2342928948,2016
503,581,2342928948,2016
501,620,2595602256,2016
501,579,2595602256,2016
501,502,2595602256,2016
426,813,2595602256,2016
426,680,2595602256,2016
426,620,2595602256,2016
426,579,2595602256,2016
426,502,2595602256,2016
426,501,2595602256,2016
491,662,2594946378,2016
202,662,2594946378,2016
202,491,2594946378,2016
238,319,2604019613,2016
238,385,2604019613,2016
319,385,2604019613,2016
362,526,2579220649,2016
526,623,2579220649,2016
526,588,2579220649,2016
362,588,2579220649,2016
588,623,2579220649,2016
459,526,2579220649,2016
362,459,2579220649,2016
459,623,2579220649,2016
459,588,2579220649,2016
138,229,2567702812,2016
229,663,2567702812,2016
138,663,2567702812,2016
501,680,2595602256,2016
503,534,2342928948,2016
503,722,2597407697,2016
503,827,2597407697,2016
620,813,2595602256,2016
620,680,2595602256,2016
579,813,2595602256,2016
579,680,2595602256,2016
579,620,2595602256,2016
502,813,2595602256,2016
502,680,2595602256,2016
680,813,2595602256,2016
293,503,2597407697,2016
293,552,2597407697,2016
293,720,2597407697,2016
293,722,2597407697,2016
293,827,2597407697,2016
229,572,2567702812,2016
293,895,2597407697,2016
722,895,2597407697,2016
722,827,2597407697,2016
720,895,2597407697,2016
720,827,2597407697,2016
720,722,2597407697,2016
552,895,2597407697,2016
552,827,2597407697,2016
552,722,2597407697,2016
552,720,2597407697,2016
502,620,2595602256,2016
502,579,2595602256,2016
501,813,2595602256,2016
503,895,2597407697,2016
827,895,2597407697,2016
138,572,2567702812,2016
362,623,2579220649,2016
82,229,2567702812,2016
131,251,2345812064,2016
679,698,2345120315,2016
564,698,2345120315,2016
534,581,2342928948,2016
534,601,2342928948,2016
534,786,2342928948,2016
534,788,2342928948,2016
534,820,2342928948,2016
534,895,2342928948,2016
572,663,2567702812,2016
564,679,2345120315,2016
517,698,2345120315,2016
517,679,2345120315,2016
581,601,2342928948,2016
581,786,2342928948,2016
581,788,2342928948,2016
581,820,2342928948,2016
581,895,2342928948,2016
601,786,2342928948,2016
517,564,2345120315,2016
820,895,2342928948,2016
788,895,2342928948,2016
788,820,2342928948,2016
601,788,2342928948,2016
601,820,2342928948,2016
601,895,2342928948,2016
786,895,2342928948,2016
283,370,2345822618,2016
786,820,2342928948,2016
503,895,2342928948,2016
503,788,2342928948,2016
82,138,2567702812,2016
82,663,2567702812,2016
82,572,2567702812,2016
667,850,2530945751,2016
351,850,2530945751,2016
351,667,2530945751,2016
113,850,2530945751,2016
113,667,2530945751,2016
113,351,2530945751,2016
65,850,2530945751,2016
65,667,2530945751,2016
503,601,2342928948,2016
65,351,2530945751,2016
503,820,2342928948,2016
503,786,2342928948,2016
97,654,2530052990,2016
471,592,2527445224,2016
97,592,2527445224,2016
97,471,2527445224,2016
426,502,2508821056,2016
225,502,2508821056,2016
225,426,2508821056,2016
45,502,2508821056,2016
45,426,2508821056,2016
45,225,2508821056,2016
159,519,2131286378,2016
142,461,2473112397,2016
65,113,2530945751,2016
786,788,2342928948,2016
738,765,2773245979,2017
646,929,2773245979,2017
377,765,2773245979,2017
646,765,2773245979,2017
738,862,2773245979,2017
178,862,2773245979,2017
178,929,2773245979,2017
260,377,2773245979,2017
260,549,2773245979,2017
260,646,2773245979,2017
260,738,2773245979,2017
260,765,2773245979,2017
260,862,2773245979,2017
646,862,2773245979,2017
260,929,2773245979,2017
377,646,2773245979,2017
377,738,2773245979,2017
377,862,2773245979,2017
377,929,2773245979,2017
549,646,2773245979,2017
549,738,2773245979,2017
549,765,2773245979,2017
549,862,2773245979,2017
646,738,2773245979,2017
377,549,2773245979,2017
738,929,2773245979,2017
19,656,2903874455,2017
765,929,2773245979,2017
134,352,2900141860,2017
134,743,2900141860,2017
134,843,2900141860,2017
291,337,2900141860,2017
291,352,2900141860,2017
291,743,2900141860,2017
291,843,2900141860,2017
337,352,2900141860,2017
337,743,2900141860,2017
134,337,2900141860,2017
337,843,2900141860,2017
352,843,2900141860,2017
743,843,2900141860,2017
13,19,2903874455,2017
13,656,2903874455,2017
445,861,2912099590,2017
445,917,2912099590,2017
861,917,2912099590,2017
178,765,2773245979,2017
146,963,3005132881,2017
352,743,2900141860,2017
765,862,2773245979,2017
134,291,2900141860,2017
323,878,2801609597,2017
862,929,2773245979,2017
566,878,2794469300,2017
329,566,2794469300,2017
329,878,2794469300,2017
426,501,2799885990,2017
426,502,2799885990,2017
426,579,2799885990,2017
426,620,2799885990,2017
426,813,2799885990,2017
323,329,2801609597,2017
501,502,2799885990,2017
501,620,2799885990,2017
501,813,2799885990,2017
502,579,2799885990,2017
502,620,2799885990,2017
502,813,2799885990,2017
579,620,2799885990,2017
579,813,2799885990,2017
620,813,2799885990,2017
329,878,2801609597,2017
501,579,2799885990,2017
178,738,2773245979,2017
549,929,2773245979,2017
178,549,2773245979,2017
788,849,2743413911,2017
788,895,2743413911,2017
10,723,2596015084,2017
10,216,2596015084,2017
593,898,2594554475,2017
486,898,2594554475,2017
486,593,2594554475,2017
21,898,2594554475,2017
21,593,2594554475,2017
788,848,2743413911,2017
21,486,2594554475,2017
342,415,2591803157,2017
415,472,2591803157,2017
55,342,2591803157,2017
55,472,2591803157,2017
55,415,2591803157,2017
53,342,2591803157,2017
53,472,2591803157,2017
53,415,2591803157,2017
53,55,2591803157,2017
342,472,2591803157,2017
13,19,2611142747,2017
13,147,2611142747,2017
13,487,2611142747,2017
604,765,2622417294,2017
260,831,2622417294,2017
260,768,2622417294,2017
260,765,2622417294,2017
786,847,2743413911,2017
786,848,2743413911,2017
786,849,2743413911,2017
786,895,2743413911,2017
788,820,2743413911,2017
788,844,2743413911,2017
788,845,2743413911,2017
788,846,2743413911,2017
788,847,2743413911,2017
260,604,2622417294,2017
487,746,2611142747,2017
147,746,2611142747,2017
147,487,2611142747,2017
19,746,2611142747,2017
19,487,2611142747,2017
19,147,2611142747,2017
13,746,2611142747,2017
842,880,2591800367,2017
484,880,2591800367,2017
484,842,2591800367,2017
587,622,2589091680,2017
820,846,2743413911,2017
44,248,2265463515,2017
820,847,2743413911,2017
820,848,2743413911,2017
820,849,2743413911,2017
820,895,2743413911,2017
844,845,2743413911,2017
844,846,2743413911,2017
844,847,2743413911,2017
844,848,2743413911,2017
844,849,2743413911,2017
844,895,2743413911,2017
68,92,2246193522,2017
845,846,2743413911,2017
845,847,2743413911,2017
845,848,2743413911,2017
845,849,2743413911,2017
845,895,2743413911,2017
846,847,2743413911,2017
846,848,2743413911,2017
846,849,2743413911,2017
820,845,2743413911,2017
604,768,2622417294,2017
820,844,2743413911,2017
12,68,2246193522,2017
586,622,2589091680,2017
586,587,2589091680,2017
484,622,2589091680,2017
484,587,2589091680,2017
484,586,2589091680,2017
478,527,2520845280,2017
251,527,2520845280,2017
251,478,2520845280,2017
159,519,2476598416,2017
290,461,2313051690,2017
142,461,2313051690,2017
142,290,2313051690,2017
428,507,2265463515,2017
351,507,2265463515,2017
351,428,2265463515,2017
248,507,2265463515,2017
248,428,2265463515,2017
248,351,2265463515,2017
44,507,2265463515,2017
44,428,2265463515,2017
44,351,2265463515,2017
12,92,2246193522,2017
604,831,2622417294,2017
216,723,2596015084,2017
646,738,2745942267,2017
503,895,2743413911,2017
178,646,2773245979,2017
579,620,2758301572,2017
80,853,2759924772,2017
198,493,2766120623,2017
142,290,2768909329,2017
142,308,2768909329,2017
142,447,2768909329,2017
142,461,2768909329,2017
290,308,2768909329,2017
290,447,2768909329,2017
290,461,2768909329,2017
308,447,2768909329,2017
786,844,2743413911,2017
786,846,2743413911,2017
503,849,2743413911,2017
503,848,2743413911,2017
503,847,2743413911,2017
503,846,2743413911,2017
786,788,2743413911,2017
503,845,2743413911,2017
786,820,2743413911,2017
377,765,2745942267,2017
765,929,2745942267,2017
426,431,2758301572,2017
426,501,2758301572,2017
426,579,2758301572,2017
426,620,2758301572,2017
431,501,2758301572,2017
431,579,2758301572,2017
431,620,2758301572,2017
501,579,2758301572,2017
738,929,2745942267,2017
738,765,2745942267,2017
646,929,2745942267,2017
646,765,2745942267,2017
501,620,2758301572,2017
549,929,2745942267,2017
549,765,2745942267,2017
549,738,2745942267,2017
549,646,2745942267,2017
377,929,2745942267,2017
377,738,2745942267,2017
503,844,2743413911,2017
786,845,2743413911,2017
503,788,2743413911,2017
260,549,2745942267,2017
260,377,2745942267,2017
178,929,2745942267,2017
178,765,2745942267,2017
503,820,2743413911,2017
178,646,2745942267,2017
178,549,2745942267,2017
260,646,2745942267,2017
178,377,2745942267,2017
849,895,2743413911,2017
848,895,2743413911,2017
848,849,2743413911,2017
847,895,2743413911,2017
847,849,2743413911,2017
847,848,2743413911,2017
846,895,2743413911,2017
178,260,2745942267,2017
260,738,2745942267,2017
178,738,2745942267,2017
94,753,2676416267,2017
753,901,2676416267,2017
377,646,2745942267,2017
398,753,2676416267,2017
94,901,2676416267,2017
503,786,2743413911,2017
94,398,2676416267,2017
768,831,2622417294,2017
178,377,2773245979,2017
765,831,2622417294,2017
260,929,2745942267,2017
260,765,2745942267,2017
765,768,2622417294,2017
308,461,2768909329,2017
447,461,2768909329,2017
178,260,2773245979,2017
377,549,2745942267,2017
398,901,2676416267,2017
44,889,2904671831,2018
44,850,2904671831,2018
44,241,2904671831,2018
537,902,2898380447,2018
65,248,2904671831,2018
44,351,2904671831,2018
65,351,2904671831,2018
65,241,2904671831,2018
44,379,2904671831,2018
44,248,2904671831,2018
350,537,2898380447,2018
260,908,2904289963,2018
169,908,2904289963,2018
350,493,2898380447,2018
169,260,2904289963,2018
350,902,2898380447,2018
65,889,2904671831,2018
493,537,2898380447,2018
493,902,2898380447,2018
44,65,2904671831,2018
65,379,2904671831,2018
870,913,2914457715,2018
241,248,2904671831,2018
142,207,2540534248,2018
142,461,2540534248,2018
207,461,2540534248,2018
52,247,2567654853,2018
52,491,2567654853,2018
247,491,2567654853,2018
925,983,2941237309,2018
899,983,2941237309,2018
899,925,2941237309,2018
477,565,2521550948,2018
73,321,2925814614,2018
198,902,2898380447,2018
98,710,2607183653,2018
913,924,2914457715,2018
913,914,2914457715,2018
871,924,2914457715,2018
871,914,2914457715,2018
871,913,2914457715,2018
870,924,2914457715,2018
870,914,2914457715,2018
914,924,2914457715,2018
870,871,2914457715,2018
586,903,2905169108,2018
520,903,2905169108,2018
248,850,2904671831,2018
248,889,2904671831,2018
248,379,2904671831,2018
241,351,2904671831,2018
351,850,2904671831,2018
351,889,2904671831,2018
351,379,2904671831,2018
241,850,2904671831,2018
241,889,2904671831,2018
241,379,2904671831,2018
850,889,2904671831,2018
379,850,2904671831,2018
379,889,2904671831,2018
472,484,2905169108,2018
472,520,2905169108,2018
472,586,2905169108,2018
472,903,2905169108,2018
484,520,2905169108,2018
484,586,2905169108,2018
484,903,2905169108,2018
520,586,2905169108,2018
248,351,2904671831,2018
198,537,2898380447,2018
65,850,2904671831,2018
198,350,2898380447,2018
287,730,2805103340,2018
286,891,2805103340,2018
286,888,2805103340,2018
286,886,2805103340,2018
286,927,2805103340,2018
286,866,2805103340,2018
286,727,2805103340,2018
286,730,2805103340,2018
286,287,2805103340,2018
287,727,2805103340,2018
843,882,2804857049,2018
103,843,2804857049,2018
510,560,2803744012,2018
439,560,2803744012,2018
439,510,2803744012,2018
402,560,2803744012,2018
402,510,2803744012,2018
402,439,2803744012,2018
339,560,2803744012,2018
339,510,2803744012,2018
103,882,2804857049,2018
339,439,2803744012,2018
287,866,2805103340,2018
287,886,2805103340,2018
891,927,2805103340,2018
888,927,2805103340,2018
886,927,2805103340,2018
866,891,2805103340,2018
866,888,2805103340,2018
866,886,2805103340,2018
866,927,2805103340,2018
727,891,2805103340,2018
727,888,2805103340,2018
287,927,2805103340,2018
727,886,2805103340,2018
727,866,2805103340,2018
730,891,2805103340,2018
730,888,2805103340,2018
730,886,2805103340,2018
730,927,2805103340,2018
730,866,2805103340,2018
727,730,2805103340,2018
287,891,2805103340,2018
287,888,2805103340,2018
727,927,2805103340,2018
339,402,2803744012,2018
